"module name","license","repository"
"get-intrinsic@1.2.1","MIT","https://github.com/ljharb/get-intrinsic"
"get-npm-tarball-url@2.0.3","MIT","https://github.com/pnpm/get-npm-tarball-url"
"get-package-type@0.1.0","MIT","https://github.com/cfware/get-package-type"
"get-port@5.1.1","MIT","https://github.com/sindresorhus/get-port"
"get-stream@6.0.1","MIT","https://github.com/sindresorhus/get-stream"
"get-symbol-description@1.0.0","MIT","https://github.com/inspect-js/get-symbol-description"
"get-tsconfig@4.6.0","MIT","https://github.com/privatenumber/get-tsconfig"
"giget@1.1.2","MIT","https://github.com/unjs/giget"
"github-from-package@0.0.0","MIT","https://github.com/substack/github-from-package"
"github-slugger@1.5.0","ISC","https://github.com/Flet/github-slugger"
"github-slugger@2.0.0","ISC","https://github.com/Flet/github-slugger"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-promise@4.2.2","MIT","https://github.com/ahmadnassri/node-glob-promise"
"glob-promise@6.0.2","MIT","https://github.com/ahmadnassri/node-glob-promise"
"glob-to-regexp@0.4.1","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp"
"glob@10.2.6","ISC","https://github.com/isaacs/node-glob"
"glob@7.1.6","ISC","https://github.com/isaacs/node-glob"
"glob@7.2.3","ISC","https://github.com/isaacs/node-glob"
"glob@8.1.0","ISC","https://github.com/isaacs/node-glob"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@13.20.0","MIT","https://github.com/sindresorhus/globals"
"globalthis@1.0.3","MIT","https://github.com/ljharb/System.global"
"globby@11.1.0","MIT","https://github.com/sindresorhus/globby"
"globrex@0.1.2","MIT","https://github.com/terkelg/globrex"
"goober@2.1.13","MIT","https://github.com/cristianbote/goober"
"gopd@1.0.1","MIT","https://github.com/ljharb/gopd"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"grapheme-splitter@1.0.4","MIT","https://github.com/orling/grapheme-splitter"
"graphemer@1.4.0","MIT","https://github.com/flmnt/graphemer"
"gunzip-maybe@1.4.2","MIT","https://github.com/mafintosh/gunzip-maybe"
"handlebars@4.7.7","MIT","https://github.com/wycats/handlebars.js"
"has-bigints@1.0.2","MIT","https://github.com/ljharb/has-bigints"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-property-descriptors@1.0.0","MIT","https://github.com/inspect-js/has-property-descriptors"
"has-proto@1.0.1","MIT","https://github.com/inspect-js/has-proto"
"has-symbols@1.0.3","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.0","MIT","https://github.com/inspect-js/has-tostringtag"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hast-util-from-parse5@7.1.2","MIT","https://github.com/syntax-tree/hast-util-from-parse5"
"hast-util-has-property@2.0.1","MIT","https://github.com/syntax-tree/hast-util-has-property"
"hast-util-heading-rank@2.1.1","MIT","https://github.com/syntax-tree/hast-util-heading-rank"
"hast-util-is-element@2.1.3","MIT","https://github.com/syntax-tree/hast-util-is-element"
"hast-util-parse-selector@3.1.1","MIT","https://github.com/syntax-tree/hast-util-parse-selector"
"hast-util-raw@7.2.3","MIT","https://github.com/syntax-tree/hast-util-raw"
"hast-util-to-parse5@7.1.0","MIT","https://github.com/syntax-tree/hast-util-to-parse5"
"hast-util-to-string@2.0.0","MIT","https://github.com/rehypejs/rehype-minify/tree/main/packages/hast-util-to-string"
"hast-util-to-text@3.1.2","MIT","https://github.com/syntax-tree/hast-util-to-text"
"hast-util-whitespace@2.0.1","MIT","https://github.com/syntax-tree/hast-util-whitespace"
"hastscript@7.2.0","MIT","https://github.com/syntax-tree/hastscript"
"highlight.js@11.8.0","BSD-3-Clause","https://github.com/highlightjs/highlight.js"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hosted-git-info@2.8.9","ISC","https://github.com/npm/hosted-git-info"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"html-tags@3.3.1","MIT","https://github.com/sindresorhus/html-tags"
"html-void-elements@2.0.1","MIT","https://github.com/wooorm/html-void-elements"
"http-cache-semantics@4.1.1","BSD-2-Clause","https://github.com/kornelski/http-cache-semantics"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors"
"http-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http2-client@1.3.5","MIT","https://github.com/hisco/http2-client"
"https-proxy-agent@4.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"https-proxy-agent@5.0.1","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"human-signals@2.1.0","Apache-2.0","https://github.com/ehmicky/human-signals"
"human-signals@4.3.1","Apache-2.0","https://github.com/ehmicky/human-signals"
"humanize-ms@1.2.1","MIT","https://github.com/node-modules/humanize-ms"
"husky@8.0.3","MIT","https://github.com/typicode/husky"
"hyphenate-style-name@1.0.4","BSD-3-Clause","https://github.com/rexxars/hyphenate-style-name"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"icss-utils@5.1.0","ISC","https://github.com/css-modules/icss-utils"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore-by-default@1.0.1","ISC","https://github.com/novemberborn/ignore-by-default"
"ignore@5.2.4","MIT","https://github.com/kaelzhang/node-ignore"
"immutable@4.3.0","MIT","https://github.com/immutable-js/immutable-js"
"import-fresh@3.3.0","MIT","https://github.com/sindresorhus/import-fresh"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"infer-owner@1.0.4","ISC","https://github.com/npm/infer-owner"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.8","ISC","https://github.com/isaacs/ini"
"inline-style-parser@0.1.1","MIT","https://github.com/remarkablemark/inline-style-parser"
"inline-style-prefixer@6.0.4","MIT","https://github.com/robinweser/inline-style-prefixer"
"internal-slot@1.0.5","MIT","https://github.com/ljharb/internal-slot"
"interpret@1.4.0","MIT","https://github.com/gulpjs/interpret"
"ip@2.0.0","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute-url@3.0.3","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-alphabetical@1.0.4","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphanumerical@1.0.4","MIT","https://github.com/wooorm/is-alphanumerical"
"is-arguments@1.1.1","MIT","https://github.com/inspect-js/is-arguments"
"is-array-buffer@3.0.2","MIT","https://github.com/inspect-js/is-array-buffer"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object"
"is-buffer@2.0.5","MIT","https://github.com/feross/is-buffer"
"is-callable@1.2.7","MIT","https://github.com/inspect-js/is-callable"
"is-ci@3.0.1","MIT","https://github.com/watson/is-ci"
"is-core-module@2.12.1","MIT","https://github.com/inspect-js/is-core-module"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object"
"is-decimal@1.0.4","MIT","https://github.com/wooorm/is-decimal"
"is-deflate@1.0.0","MIT","https://github.com/watson/is-deflate"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@4.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-function@1.0.10","MIT","https://github.com/inspect-js/is-generator-function"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-gzip@1.0.0","MIT","https://github.com/kevva/is-gzip"
"is-hexadecimal@1.0.4","MIT","https://github.com/wooorm/is-hexadecimal"
"is-interactive@1.0.0","MIT","https://github.com/sindresorhus/is-interactive"
"is-lambda@1.0.1","MIT","https://github.com/watson/is-lambda"
"is-map@2.0.2","MIT","https://github.com/inspect-js/is-map"
"is-nan@1.3.2","MIT","https://github.com/es-shims/is-nan"
"is-negative-zero@2.0.2","MIT","https://github.com/inspect-js/is-negative-zero"
"is-number-object@1.0.7","MIT","https://github.com/inspect-js/is-number-object"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-path-cwd@2.2.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@4.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-plain-object@5.0.0","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex"
"is-set@2.0.2","MIT","https://github.com/inspect-js/is-set"
"is-shared-array-buffer@1.0.2","MIT","https://github.com/inspect-js/is-shared-array-buffer"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@3.0.0","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol"
"is-typed-array@1.1.10","MIT","https://github.com/inspect-js/is-typed-array"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-weakmap@2.0.1","MIT","https://github.com/inspect-js/is-weakmap"
"is-weakref@1.0.2","MIT","https://github.com/inspect-js/is-weakref"
"is-weakset@2.0.2","MIT","https://github.com/inspect-js/is-weakset"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isomorphic-unfetch@3.1.0","MIT","https://github.com/developit/unfetch"
"istanbul-lib-coverage@3.2.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@5.2.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.1.5","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jackspeak@2.2.1","BlueOak-1.0.0","https://github.com/isaacs/jackspeak"
"jake@10.8.7","Apache-2.0","https://github.com/jakejs/jake"
"jest-haste-map@29.5.0","MIT","https://github.com/facebook/jest"
"jest-mock@27.5.1","MIT","https://github.com/facebook/jest"
"jest-regex-util@29.4.3","MIT","https://github.com/facebook/jest"
"jest-util@29.5.0","MIT","https://github.com/facebook/jest"
"jest-worker@29.5.0","MIT","https://github.com/facebook/jest"
"jiti@1.18.2","MIT","https://github.com/unjs/jiti"
"js-cookie@2.2.1","MIT","https://github.com/js-cookie/js-cookie"
"js-levenshtein@1.1.6","MIT","https://github.com/gustf/js-levenshtein"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jscodeshift@0.14.0","MIT","https://github.com/facebook/jscodeshift"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-pointer@0.6.2","MIT","https://github.com/manuelstofer/json-pointer"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json5@1.0.2","MIT","https://github.com/json5/json5"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsx-ast-utils@3.3.3","MIT","https://github.com/jsx-eslint/jsx-ast-utils"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"kleur@4.1.5","MIT","https://github.com/lukeed/kleur"
"klona@2.0.6","MIT","https://github.com/lukeed/klona"
"lazy-universal-dotenv@4.0.0","Apache-2.0","https://github.com/storybooks/lazy-universal-dotenv"
"less-loader@11.1.2","MIT","https://github.com/webpack-contrib/less-loader"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"lilconfig@2.1.0","MIT","https://github.com/antonk52/lilconfig"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"lint-staged@13.2.2","MIT","https://github.com/okonet/lint-staged"
"listr2@5.0.8","MIT","https://github.com/cenk1cenk2/listr2"
"loader-utils@2.0.4","MIT","https://github.com/webpack/loader-utils"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.castarray@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.isequal@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@4.0.0","MIT","https://github.com/sindresorhus/log-update"
"long@4.0.0","Apache-2.0","https://github.com/dcodeIO/long.js"
"longest-streak@3.1.0","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lowlight@2.9.0","MIT","https://github.com/wooorm/lowlight"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@7.18.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@9.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lunr@2.3.9","MIT","https://github.com/olivernn/lunr.js"
"lz-string@1.5.0","MIT","https://github.com/pieroxy/lz-string"
"magic-string@0.27.0","MIT","https://github.com/rich-harris/magic-string"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-fetch-happen@10.2.1","ISC","https://github.com/npm/make-fetch-happen"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"map-or-similar@1.5.0","MIT","https://github.com/thinkloop/map-or-similar"
"mark.js@8.11.1","MIT","https://github.com/julmot/mark.js"
"markdown-table@3.0.3","MIT","https://github.com/wooorm/markdown-table"
"markdown-to-jsx@7.2.0","MIT","https://github.com/probablyup/markdown-to-jsx"
"marked@4.3.0","MIT","https://github.com/markedjs/marked"
"mdast-heading-id@1.0.1","MIT","https://github.com/Eyas/md-heading-id"
"mdast-util-definitions@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-definitions"
"mdast-util-definitions@5.1.2","MIT","https://github.com/syntax-tree/mdast-util-definitions"
"mdast-util-find-and-replace@2.2.2","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-from-markdown@0.8.5","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-from-markdown@1.3.1","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-gfm-autolink-literal@1.0.3","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-footnote@1.0.2","MIT","https://github.com/syntax-tree/mdast-util-gfm-footnote"
"mdast-util-gfm-strikethrough@1.0.3","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@1.0.7","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
"mdast-util-gfm-task-list-item@1.0.2","MIT","https://github.com/syntax-tree/mdast-util-gfm-task-list-item"
"mdast-util-gfm@2.0.2","MIT","https://github.com/syntax-tree/mdast-util-gfm"
"mdast-util-phrasing@3.0.1","MIT","https://github.com/syntax-tree/mdast-util-phrasing"
"mdast-util-to-hast@12.3.0","MIT","https://github.com/syntax-tree/mdast-util-to-hast"
"mdast-util-to-markdown@1.5.0","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@1.1.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdast-util-to-string@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdast-util-to-string@3.2.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdast-util-toc@6.1.1","MIT","https://github.com/syntax-tree/mdast-util-toc"
"mdn-data@2.0.14","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.0.28","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.0.30","CC0-1.0","https://github.com/mdn/data"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memoizerific@1.11.3","MIT","https://github.com/thinkloop/memoizerific"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromark-core-commonmark@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-core-commonmark"
"micromark-extension-gfm-autolink-literal@1.0.5","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal"
"micromark-extension-gfm-footnote@1.1.2","MIT","https://github.com/micromark/micromark-extension-gfm-footnote"
"micromark-extension-gfm-strikethrough@1.0.7","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough"
"micromark-extension-gfm-table@1.0.7","MIT","https://github.com/micromark/micromark-extension-gfm-table"
"micromark-extension-gfm-tagfilter@1.0.2","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter"
"micromark-extension-gfm-task-list-item@1.0.5","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item"
"micromark-extension-gfm@2.0.3","MIT","https://github.com/micromark/micromark-extension-gfm"
"micromark-factory-destination@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-destination"
"micromark-factory-label@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-label"
"micromark-factory-space@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-space"
"micromark-factory-title@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-title"
"micromark-factory-whitespace@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-whitespace"
"micromark-heading-id@1.0.1","MIT","https://github.com/Eyas/md-heading-id"
"micromark-util-character@1.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-character"
"micromark-util-chunked@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-chunked"
"micromark-util-classify-character@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-classify-character"
"micromark-util-combine-extensions@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-combine-extensions"
"micromark-util-decode-numeric-character-reference@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-numeric-character-reference"
"micromark-util-decode-string@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-string"
"micromark-util-encode@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-encode"
"micromark-util-html-tag-name@1.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-html-tag-name"
"micromark-util-normalize-identifier@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-normalize-identifier"
"micromark-util-resolve-all@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-resolve-all"
"micromark-util-sanitize-uri@1.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-sanitize-uri"
"micromark-util-subtokenize@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-subtokenize"
"micromark-util-symbol@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-symbol"
"micromark-util-types@1.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-types"
"micromark@2.11.4","MIT","https://github.com/micromark/micromark"
"micromark@3.2.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark"
"micromatch@4.0.5","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@2.6.0","MIT","https://github.com/broofa/mime"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@4.0.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-response@3.1.0","MIT","https://github.com/sindresorhus/mimic-response"
"min-indent@1.0.1","MIT","https://github.com/thejameskyle/min-indent"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.1.6","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.1","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass-collect@1.0.2","ISC",""
"minipass-fetch@2.1.2","MIT","https://github.com/npm/minipass-fetch"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush"
"minipass-pipeline@1.2.4","ISC",""
"minipass-sized@1.0.3","ISC","https://github.com/isaacs/minipass-sized"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass"
"minipass@5.0.0","ISC","https://github.com/isaacs/minipass"
"minipass@6.0.2","ISC","https://github.com/isaacs/minipass"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"mkdirp-classic@0.5.3","MIT","https://github.com/mafintosh/mkdirp-classic"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"mobx-react-lite@3.4.3","MIT","https://github.com/mobxjs/mobx"
"mobx-react@7.6.0","MIT","https://github.com/mobxjs/mobx"
"mobx@6.9.0","MIT","https://github.com/mobxjs/mobx"
"mri@1.2.0","MIT","https://github.com/lukeed/mri"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.1","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"mylas@2.1.13","MIT","https://github.com/raouldeheer/Mylas"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nano-css@5.3.5","Unlicense","https://github.com/streamich/nano-css"
"nanoid@3.3.6","MIT","https://github.com/ai/nanoid"
"napi-build-utils@1.0.2","MIT","https://github.com/inspiredware/napi-build-utils"
"natural-compare-lite@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"node-abi@3.44.0","MIT","https://github.com/electron/node-abi"
"node-addon-api@6.1.0","MIT","https://github.com/nodejs/node-addon-api"
"node-dir@0.1.17","MIT","https://github.com/fshost/node-dir"
"node-fetch-h2@2.3.0","MIT","https://github.com/mikeralphson/node-fetch-h2"
"node-fetch-native@1.1.1","MIT","https://github.com/unjs/node-fetch-native"
"node-fetch@2.6.11","MIT","https://github.com/bitinn/node-fetch"
"node-gyp@9.3.1","MIT","https://github.com/nodejs/node-gyp"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-readfiles@0.2.0","MIT","https://github.com/guatedude2/node-readfiles"
"node-releases@2.0.12","MIT","https://github.com/chicoxyzzy/node-releases"
"nodemon@2.0.22","MIT","https://github.com/remy/nodemon"
"nopt@1.0.10","MIT","https://github.com/isaacs/nopt"
"nopt@6.0.0","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"notistack@3.0.1","MIT","https://github.com/iamhosseindhv/notistack"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@5.1.0","MIT","https://github.com/sindresorhus/npm-run-path"
"npmlog@5.0.1","ISC","https://github.com/npm/npmlog"
"npmlog@6.0.2","ISC","https://github.com/npm/npmlog"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"oas-kit-common@1.0.8","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"oas-linter@3.2.2","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"oas-resolver@2.5.6","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"oas-schema-walker@1.1.5","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"oas-validator@5.0.8","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-hash@1.3.1","MIT","https://github.com/puleos/object-hash"
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash"
"object-inspect@1.12.3","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.5","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.4","MIT","https://github.com/ljharb/object.assign"
"object.entries@1.1.6","MIT","https://github.com/es-shims/Object.entries"
"object.fromentries@2.0.6","MIT","https://github.com/es-shims/Object.fromEntries"
"object.hasown@1.1.2","MIT","https://github.com/es-shims/Object.hasOwn"
"object.values@1.1.6","MIT","https://github.com/es-shims/Object.values"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"onetime@6.0.0","MIT","https://github.com/sindresorhus/onetime"
"open@7.4.2","MIT","https://github.com/sindresorhus/open"
"open@8.4.2","MIT","https://github.com/sindresorhus/open"
"openapi-sampler@1.3.1","MIT","https://github.com/APIs-guru/openapi-sampler"
"openapi-typescript@6.2.6","MIT","https://github.com/drwpow/openapi-typescript"
"optionator@0.8.3","MIT","https://github.com/gkz/optionator"
"optionator@0.9.1","MIT","https://github.com/gkz/optionator"
